t1,T1,t2,T2
2604.562061,475.1396333,2604.562061,478.9244937
2604.56362,475.1395465,2604.56362,478.9245124
2604.565186,475.1394592,2604.565186,478.9245311
2604.566741,475.1393726,2604.566741,478.9245497
2604.568305,475.1392855,2604.568305,478.9245684
2604.569874,475.1391981,2604.569874,478.9245871
2604.571441,475.1391109,2604.571441,478.9246059
2604.573005,475.1390237,2604.573005,478.9246246
2604.57457,475.1389366,2604.57457,478.9246433
2604.576136,475.1388494,2604.576136,478.924662
2604.577705,475.1387621,2604.577705,478.9246807
2604.579265,475.1386752,2604.579265,478.9246994
2604.58083,475.1385881,2604.58083,478.9247181
2604.582391,475.1385013,2604.582391,478.9247368
2604.583953,475.1384143,2604.583953,478.9247554
2604.585518,475.1383273,2604.585518,478.9247741
2604.587086,475.1382401,2604.587086,478.9247929
2604.588653,475.1381529,2604.588653,478.9248116
2604.590219,475.1380658,2604.590219,478.9248303
2604.591786,475.1379787,2604.591786,478.924849
2604.593351,475.1378917,2604.593351,478.9248678
2604.594926,475.1378041,2604.594926,478.9248866
2604.596493,475.1377171,2604.596493,478.9249053
2604.598063,475.1376299,2604.598063,478.9249241
2604.599628,475.1375429,2604.599628,478.9249428
2604.601198,475.1374557,2604.601198,478.9249616
2604.60276,475.137369,2604.60276,478.9249802
2604.60433,475.1372819,2604.60433,478.924999
2604.605895,475.1371949,2604.605895,478.9250177
2604.607467,475.1371078,2604.607467,478.9250365
2604.609032,475.1370209,2604.609032,478.9250552
2604.610604,475.1369337,2604.610604,478.925074
2604.61217,475.1368469,2604.61217,478.9250927
2604.613746,475.1367596,2604.613746,478.9251115
2604.615311,475.1366728,2604.615311,478.9251303
2604.616881,475.1365858,2604.616881,478.925149
2604.618443,475.1364992,2604.618443,478.9251677
2604.62001,475.1364125,2604.62001,478.9251864
2604.621568,475.1363262,2604.621568,478.925205
2604.623134,475.1362395,2604.623134,478.9252238
2604.62469,475.1361533,2604.62469,478.9252424
2604.626256,475.1360667,2604.626256,478.9252611
2604.627814,475.1359805,2604.627814,478.9252797
2604.629381,475.1358937,2604.629381,478.9252984
2604.630937,475.1358077,2604.630937,478.925317
2604.632509,475.1357207,2604.632509,478.9253358
2604.634071,475.1356342,2604.634071,478.9253545
2604.635641,475.1355474,2604.635641,478.9253733
2604.637208,475.1354607,2604.637208,478.925392
2604.638775,475.135374,2604.638775,478.9254107
2604.640348,475.1352871,2604.640348,478.9254295
2604.641917,475.1352003,2604.641917,478.9254483
2604.643483,475.1351137,2604.643483,478.925467
2604.645041,475.1350275,2604.645041,478.9254856
2604.646606,475.1349411,2604.646606,478.9255043
2604.648164,475.134855,2604.648164,478.9255229
2604.64973,475.1347684,2604.64973,478.9255417
2604.651296,475.1346819,2604.651296,478.9255604
2604.65286,475.1345955,2604.65286,478.9255791
2604.654427,475.1345091,2604.654427,478.9255978
2604.655988,475.1344229,2604.655988,478.9256165
2604.65755,475.1343368,2604.65755,478.9256351
2604.659111,475.1342507,2604.659111,478.9256538
2604.660669,475.1341648,2604.660669,478.9256724
2604.662222,475.1340792,2604.662222,478.925691
2604.663784,475.1339931,2604.663784,478.9257097
2604.665344,475.1339072,2604.665344,478.9257283
2604.666915,475.1338207,2604.666915,478.9257471
2604.66848,475.1337346,2604.66848,478.9257658
2604.670053,475.1336481,2604.670053,478.9257846
2604.671624,475.1335617,2604.671624,478.9258034
2604.67319,475.1334756,2604.67319,478.9258221
2604.674752,475.1333898,2604.674752,478.9258408
2604.67632,475.1333037,2604.67632,478.9258595
2604.67788,475.133218,2604.67788,478.9258781
2604.679448,475.133132,2604.679448,478.9258969
2604.68101,475.1330463,2604.68101,478.9259156
2604.682575,475.1329605,2604.682575,478.9259343
2604.684145,475.1328745,2604.684145,478.925953
2604.685708,475.1327889,2604.685708,478.9259717
2604.687277,475.1327029,2604.687277,478.9259905
2604.688834,475.1326177,2604.688834,478.9260091
2604.690402,475.132532,2604.690402,478.9260278
2604.691964,475.1324465,2604.691964,478.9260465
2604.693529,475.132361,2604.693529,478.9260652
2604.695093,475.1322755,2604.695093,478.9260839
2604.696656,475.1321901,2604.696656,478.9261026
2604.698222,475.1321046,2604.698222,478.9261213
2604.699789,475.1320191,2604.699789,478.92614
2604.701347,475.131934,2604.701347,478.9261586
2604.702903,475.1318492,2604.702903,478.9261772
2604.704463,475.1317642,2604.704463,478.9261959
2604.706018,475.1316794,2604.706018,478.9262145
2604.707581,475.1315942,2604.707581,478.9262332
2604.709138,475.1315094,2604.709138,478.9262518
2604.710708,475.131424,2604.710708,478.9262705
2604.712278,475.1313385,2604.712278,478.9262893
2604.713852,475.1312529,2604.713852,478.9263081
2604.71542,475.1311676,2604.71542,478.9263268
2604.716991,475.1310821,2604.716991,478.9263456
2604.718558,475.1309969,2604.718558,478.9263644
2604.72013,475.1309115,2604.72013,478.9263832
2604.721696,475.1308264,2604.721696,478.9264019
2604.723267,475.130741,2604.723267,478.9264206
2604.72483,475.1306561,2604.72483,478.9264393
2604.726398,475.130571,2604.726398,478.9264581
2604.72796,475.1304862,2604.72796,478.9264767
2604.729527,475.1304011,2604.729527,478.9264955
2604.731092,475.1303162,2604.731092,478.9265142
2604.732656,475.1302313,2604.732656,478.9265329
2604.734216,475.1301468,2604.734216,478.9265515
2604.735779,475.130062,2604.735779,478.9265702
2604.737343,475.1299773,2604.737343,478.9265889
2604.738913,475.1298923,2604.738913,478.9266076
2604.740479,475.1298075,2604.740479,478.9266264
2604.742045,475.1297227,2604.742045,478.9266451
2604.743611,475.1296379,2604.743611,478.9266638
2604.745177,475.1295533,2604.745177,478.9266825
2604.746747,475.1294684,2604.746747,478.9267013
2604.748313,475.1293838,2604.748313,478.92672
2604.749881,475.1292992,2604.749881,478.9267387
2604.75144,475.129215,2604.75144,478.9267574
2604.752998,475.129131,2604.752998,478.926776
2604.754555,475.129047,2604.754555,478.9267946
2604.756121,475.1289627,2604.756121,478.9268133
2604.757685,475.1288785,2604.757685,478.926832
2604.759252,475.1287942,2604.759252,478.9268508
2604.760818,475.1287099,2604.760818,478.9268695
2604.762388,475.1286256,2604.762388,478.9268882
2604.763956,475.1285414,2604.763956,478.926907
2604.765519,475.1284575,2604.765519,478.9269257
2604.767082,475.1283736,2604.767082,478.9269443
2604.768643,475.1282899,2604.768643,478.926963
2604.7702,475.1282064,2604.7702,478.9269816
2604.771759,475.1281229,2604.771759,478.9270002
2604.773326,475.128039,2604.773326,478.927019
2604.774884,475.1279556,2604.774884,478.9270376
2604.77645,475.1278718,2604.77645,478.9270563
2604.778014,475.1277881,2604.778014,478.927075
2604.779587,475.1277041,2604.779587,478.9270938
2604.781159,475.1276201,2604.781159,478.9271126
2604.782728,475.1275362,2604.782728,478.9271313
2604.7843,475.1274523,2604.7843,478.9271501
2604.785868,475.1273686,2604.785868,478.9271689
2604.787436,475.127285,2604.787436,478.9271876
2604.788999,475.1272016,2604.788999,478.9272063
2604.790566,475.1271181,2604.790566,478.927225
2604.792132,475.1270347,2604.792132,478.9272437
2604.793697,475.1269513,2604.793697,478.9272624
2604.79526,475.126868,2604.79526,478.9272811
2604.796834,475.1267843,2604.796834,478.9272999
2604.798398,475.1267011,2604.798398,478.9273186
2604.799971,475.1266175,2604.799971,478.9273374
2604.801538,475.1265342,2604.801538,478.9273562
2604.803096,475.1264514,2604.803096,478.9273748
2604.804661,475.1263683,2604.804661,478.9273935
2604.806217,475.1262858,2604.806217,478.9274121
2604.807782,475.1262028,2604.807782,478.9274308
2604.809338,475.1261203,2604.809338,478.9274494
2604.810908,475.1260371,2604.810908,478.9274682
2604.812476,475.1259541,2604.812476,478.9274869
2604.814046,475.125871,2604.814046,478.9275057
2604.815616,475.1257879,2604.815616,478.9275244
2604.817186,475.1257049,2604.817186,478.9275432
2604.818758,475.1256218,2604.818758,478.927562
2604.820324,475.1255391,2604.820324,478.9275807
2604.821892,475.1254563,2604.821892,478.9275994
2604.823458,475.1253737,2604.823458,478.9276181
2604.825027,475.125291,2604.825027,478.9276369
2604.826585,475.1252089,2604.826585,478.9276555
2604.828151,475.1251264,2604.828151,478.9276742
2604.829708,475.1250445,2604.829708,478.9276928
2604.831276,475.124962,2604.831276,478.9277116
2604.832838,475.1248798,2604.832838,478.9277303
2604.834408,475.1247973,2604.834408,478.927749
2604.835971,475.1247153,2604.835971,478.9277677
2604.837539,475.124633,2604.837539,478.9277864
2604.839113,475.1245504,2604.839113,478.9278052
2604.840681,475.1244682,2604.840681,478.927824
2604.842251,475.124386,2604.842251,478.9278428
2604.84382,475.1243038,2604.84382,478.9278615
2604.845389,475.1242217,2604.845389,478.9278803
2604.846954,475.1241399,2604.846954,478.927899
2604.848518,475.1240582,2604.848518,478.9279177
2604.850084,475.1239765,2604.850084,478.9279364
2604.85165,475.1238947,2604.85165,478.9279551
2604.853217,475.123813,2604.853217,478.9279738
2604.854787,475.1237312,2604.854787,478.9279926
2604.856343,475.1236502,2604.856343,478.9280112
2604.85791,475.1235686,2604.85791,478.9280299
2604.859471,475.1234873,2604.859471,478.9280486
2604.861034,475.123406,2604.861034,478.9280672
2604.862593,475.123325,2604.862593,478.9280859
2604.864156,475.1232437,2604.864156,478.9281045
2604.86572,475.1231624,2604.86572,478.9281232
2604.867282,475.1230813,2604.867282,478.9281419
2604.86885,475.1229998,2604.86885,478.9281606
2604.870405,475.1229191,2604.870405,478.9281792
2604.871969,475.1228378,2604.871969,478.9281979
2604.87353,475.1227568,2604.87353,478.9282166
2604.875095,475.1226756,2604.875095,478.9282353
2604.876656,475.1225947,2604.876656,478.9282539
2604.878213,475.1225139,2604.878213,478.9282726
2604.879777,475.1224329,2604.879777,478.9282912
2604.881338,475.122352,2604.881338,478.9283099
2604.882904,475.1222709,2604.882904,478.9283286
2604.884473,475.1221897,2604.884473,478.9283474
2604.886042,475.1221085,2604.886042,478.9283661
2604.88761,475.1220275,2604.88761,478.9283849
2604.889177,475.1219465,2604.889177,478.9284036
2604.890747,475.1218654,2604.890747,478.9284223
2604.892317,475.1217844,2604.892317,478.9284411
2604.893884,475.1217036,2604.893884,478.9284598
2604.89545,475.1216228,2604.89545,478.9284786
2604.897018,475.1215421,2604.897018,478.9284973
2604.898586,475.1214613,2604.898586,478.928516
2604.900152,475.1213808,2604.900152,478.9285348
2604.901716,475.1213004,2604.901716,478.9285534
2604.903277,475.1212202,2604.903277,478.9285721
2604.904842,475.1211398,2604.904842,478.9285908
2604.906409,475.1210594,2604.906409,478.9286095
2604.907974,475.1209792,2604.907974,478.9286282
2604.909541,475.1208989,2604.909541,478.928647
2604.9111,475.1208191,2604.9111,478.9286656
2604.912661,475.1207392,2604.912661,478.9286842
2604.914221,475.1206594,2604.914221,478.9287029
2604.915783,475.1205796,2604.915783,478.9287216
2604.917343,475.1204999,2604.917343,478.9287402
2604.918898,475.1204205,2604.918898,478.9287588
2604.920456,475.120341,2604.920456,478.9287774
2604.922017,475.1202614,2604.922017,478.9287961
2604.923578,475.1201819,2604.923578,478.9288147
2604.925136,475.1201025,2604.925136,478.9288333
2604.926705,475.1200226,2604.926705,478.9288521
2604.928267,475.1199431,2604.928267,478.9288708
2604.929835,475.1198634,2604.929835,478.9288895
2604.931405,475.1197836,2604.931405,478.9289083
2604.932974,475.1197039,2604.932974,478.928927
2604.934538,475.1196245,2604.934538,478.9289457
2604.936102,475.1195451,2604.936102,478.9289644
2604.937665,475.1194658,2604.937665,478.9289831
2604.93923,475.1193865,2604.93923,478.9290018
2604.940795,475.1193071,2604.940795,478.9290205
2604.942356,475.119228,2604.942356,478.9290391
2604.943923,475.1191487,2604.943923,478.9290579
2604.945487,475.1190695,2604.945487,478.9290766
2604.947049,475.1189904,2604.947049,478.9290952
2604.948617,475.1189111,2604.948617,478.929114
2604.950183,475.118832,2604.950183,478.9291327
2604.951749,475.1187528,2604.951749,478.9291514
2604.953315,475.1186736,2604.953315,478.9291701
2604.954885,475.1185943,2604.954885,478.9291889
2604.956446,475.1185155,2604.956446,478.9292075
2604.958011,475.1184365,2604.958011,478.9292262
2604.959573,475.1183577,2604.959573,478.9292449
2604.961136,475.1182788,2604.961136,478.9292636
2604.962701,475.1181999,2604.962701,478.9292823
2604.96426,475.1181213,2604.96426,478.9293009
2604.965819,475.1180428,2604.965819,478.9293196
2604.967382,475.117964,2604.967382,478.9293382
2604.968948,475.1178852,2604.968948,478.9293569
2604.970514,475.1178064,2604.970514,478.9293757
2604.972085,475.1177274,2604.972085,478.9293944
2604.973654,475.1176485,2604.973654,478.9294132
2604.975226,475.1175695,2604.975226,478.929432
2604.976795,475.1174907,2604.976795,478.9294507
2604.978359,475.1174121,2604.978359,478.9294694
2604.979913,475.1173341,2604.979913,478.929488
2604.981474,475.1172559,2604.981474,478.9295066
2604.983031,475.1171778,2604.983031,478.9295252
2604.984593,475.1170995,2604.984593,478.9295439
2604.986156,475.1170212,2604.986156,478.9295626
2604.987719,475.116943,2604.987719,478.9295813
2604.989285,475.1168647,2604.989285,478.9296
2604.99085,475.1167865,2604.99085,478.9296187
2604.992418,475.1167081,2604.992418,478.9296374
2604.993986,475.1166298,2604.993986,478.9296562
2604.995552,475.1165517,2604.995552,478.9296749
2604.997112,475.1164738,2604.997112,478.9296935
2604.99867,475.1163961,2604.99867,478.9297121
2605,475.1163299,2605,478.929728
2605.001563,475.116252,2605.001563,478.9297467
2605.003125,475.1161743,2605.003125,478.9297654
2605.004687,475.1160965,2605.004687,478.9297841
2605.006248,475.1160189,2605.006248,478.9298027
2605.007812,475.1159412,2605.007812,478.9298214
2605.009366,475.115864,2605.009366,478.92984
2605.010922,475.1157867,2605.010922,478.9298586
2605.012488,475.115709,2605.012488,478.9298773
2605.014043,475.1156319,2605.014043,478.9298959
2605.015607,475.1155544,2605.015607,478.9299146
2605.017175,475.1154767,2605.017175,478.9299333
2605.018746,475.1153989,2605.018746,478.9299521
2605.020315,475.1153212,2605.020315,478.9299708
2605.021887,475.1152435,2605.021887,478.9299896
2605.023457,475.1151659,2605.023457,478.9300084
2605.025027,475.1150884,2605.025027,478.9300271
2605.026598,475.1150109,2605.026598,478.9300459
2605.028169,475.1149334,2605.028169,478.9300647
2605.02973,475.1148565,2605.02973,478.9300833
2605.031301,475.1147792,2605.031301,478.9301021
2605.032858,475.1147026,2605.032858,478.9301207
2605.03443,475.1146253,2605.03443,478.9301395
2605.035998,475.1145483,2605.035998,478.9301582
2605.037569,475.1144711,2605.037569,478.930177
2605.039141,475.114394,2605.039141,478.9301958
2605.040708,475.1143172,2605.040708,478.9302145
2605.042275,475.1142404,2605.042275,478.9302333
2605.04383,475.1141643,2605.04383,478.9302518
2605.045398,475.1140875,2605.045398,478.9302706
2605.046953,475.1140115,2605.046953,478.9302892
2605.04852,475.1139349,2605.04852,478.9303079
2605.050078,475.1138588,2605.050078,478.9303265
2605.051644,475.1137823,2605.051644,478.9303452
2605.053213,475.1137057,2605.053213,478.930364
2605.05478,475.1136293,2605.05478,478.9303827
2605.056348,475.1135529,2605.056348,478.9304014
2605.057908,475.1134769,2605.057908,478.9304201
2605.059473,475.1134007,2605.059473,478.9304388
2605.061031,475.1133249,2605.061031,478.9304574
2605.062591,475.113249,2605.062591,478.9304761
2605.064151,475.1131732,2605.064151,478.9304947
2605.065722,475.1130969,2605.065722,478.9305135
2605.067283,475.1130211,2605.067283,478.9305321
2605.068852,475.112945,2605.068852,478.9305509
2605.070419,475.1128691,2605.070419,478.9305696
2605.071989,475.112793,2605.071989,478.9305884
2605.073553,475.1127173,2605.073553,478.9306071
2605.075116,475.1126417,2605.075116,478.9306257
2605.076682,475.112566,2605.076682,478.9306445
2605.078248,475.1124903,2605.078248,478.9306632
2605.079813,475.1124148,2605.079813,478.9306819
2605.081381,475.1123391,2605.081381,478.9307006
2605.082945,475.1122637,2605.082945,478.9307193
2605.084516,475.112188,2605.084516,478.9307381
2605.086076,475.1121129,2605.086076,478.9307567
2605.087644,475.1120374,2605.087644,478.9307755
2605.089207,475.1119622,2605.089207,478.9307941
2605.090777,475.1118867,2605.090777,478.9308129
2605.092336,475.1118118,2605.092336,478.9308315
2605.093904,475.1117365,2605.093904,478.9308503
2605.095463,475.1116615,2605.095463,478.9308689
2605.097024,475.1115866,2605.097024,478.9308876
2605.098581,475.1115119,2605.098581,478.9309062
2605.10014,475.1114371,2605.10014,478.9309248
2605.101697,475.1113625,2605.101697,478.9309434
2605.103256,475.1112877,2605.103256,478.930962
2605.104815,475.111213,2605.104815,478.9309807
2605.106382,475.1111379,2605.106382,478.9309994
2605.107946,475.111063,2605.107946,478.9310181
2605.109512,475.1109881,2605.109512,478.9310368
2605.111078,475.1109132,2605.111078,478.9310555
2605.112642,475.1108384,2605.112642,478.9310742
2605.114206,475.1107637,2605.114206,478.9310929
2605.115774,475.1106888,2605.115774,478.9311116
2605.117341,475.1106141,2605.117341,478.9311304
2605.118901,475.1105397,2605.118901,478.931149
2605.120469,475.1104649,2605.120469,478.9311677
2605.122027,475.1103934,2605.122027,478.9311864
2605.123597,475.1103225,2605.123597,478.9312051
2605.125163,475.1102519,2605.125163,478.9312238
2605.126732,475.1101812,2605.126732,478.9312426
2605.128294,475.1101108,2605.128294,478.9312613
2605.129863,475.1100401,2605.129863,478.93128
2605.131425,475.1099698,2605.131425,478.9312987
2605.132988,475.1098995,2605.132988,478.9313174
2605.13455,475.1098292,2605.13455,478.931336
2605.136116,475.1097588,2605.136116,478.9313548
2605.137679,475.1096887,2605.137679,478.9313734
2605.139247,475.1096182,2605.139247,478.9313922
2605.140813,475.1095479,2605.140813,478.9314109
